id,name,artists,album,year,popularity,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_m,file name
4xy9nsO8EX4OR0c6lf0WFu,She's a Riot,The Jungle Giants,Learn to Exist,2013,61,0.494,0.915,7,0.0583,0.00214,0.0,0.11,0.607,100.133,3.6915,She's a Riot The Jungle Giants
4PJhsp3DADV5peo5QlU1oV,Naked - Nosaj Thing Remix,TOKiMONSTA,Naked (Nosaj Thing Remix),2021,26,0.8,0.784,1,0.0591,0.0333,0.606,0.0418,0.284,124.991,3.3496,"Naked Nosaj Thing Remix TOKiMONSTA, Channel Tres, Nosaj Thing"
7nBbCUIeuVFD9Fy9CSJ4yj,Bokurano Seikatsu,BBHF,BBHF1 -YOUNG MAN GOES SOUTH-,2020,22,0.68,0.704,11,0.0339,0.0157,0.0,0.111,0.774,123.046,3.4396,Bokurano Seikatsu BBHF
1UNhsjG1hH2lzyVtpjhirs,Swimming,Ejeca,French Touch Mixtape 002,2022,37,0.769,0.891,7,0.083,0.0525,0.872,0.662,0.75,128.039,1.2077,Swimming Ejeca
5WBnKCEsPwsvWHUZmLjS3s,Alive,Empire of the Sun,Ice On The Dune,2013,65,0.524,0.885,5,0.037,0.0997,0.0,0.0708,0.395,119.954,3.4099,Alive Empire of the Sun 
4tI7eIbEUfInHS3sxfqkkr,Romeo,Basement Jaxx,Rooty,2001,57,0.702,0.842,2,0.0487,0.00709,0.00112,0.136,0.843,126.845,3.6249,Romeo* Basement Jaxx
0y6CoVW1ZSBqRmPbyfhFQs,Looking at Your Pager,KH,Looking at Your Pager,2022,50,0.708,0.872,11,0.0336,0.236,0.0661,0.108,0.742,140.063,2.907,Looking at Your Pager KH
66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),Jack Ü,Skrillex and Diplo present Jack Ü,2015,76,0.432,0.781,4,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,4.1714,Where Are Ü Now (with Justin Bieber) Jack Ü
1MYQbVNaZrAxj4NW7RDXHG,Gabo's Last Resort,The South Hill Experiment,MOONSHOTS,2023,45,0.662,0.867,5,0.0335,0.0767,0.00367,0.138,0.725,107.997,3.8137,Gabo's Last Resort The South Hill Experiment
1BBo509A7MyGUMFpTpC6WX,Exciting Groove,Massimo Vanoni,In My Deeper Black,2018,22,0.68,0.721,1,0.0305,0.109,0.64,0.186,0.767,99.993,6.2,Exciting Groove Massimo Vanoni
4Lbv4hSII91sgTVjwXNXKh,Sugar,Stevie Wonder,Signed Sealed And Delivered,1970,45,0.602,0.911,8,0.0778,0.0858,2.83e-05,0.248,0.785,104.031,2.8938,Sugar Stevie Wonder
4zP7ADsgJgHGY6VzxbNp1z,Year 3000,Jonas Brothers,Music From Chasing Happiness,2019,65,0.659,0.857,11,0.0437,0.0045,1.93e-06,0.335,0.798,106.965,3.366,Year 3000 Jonas Brothers
6R6ihJhRbgu7JxJKIbW57w,Provider,Frank Ocean,Provider,2017,65,0.654,0.325,2,0.282,0.74,2.14e-05,0.152,0.39,139.886,4.054,Provider Frank Ocean
3a6PN6BRB8PP3ms48s7kU1,Empire Ants (feat. Little Dragon),Gorillaz,Plastic Beach,2010,70,0.601,0.772,0,0.031,0.181,0.0543,0.0928,0.294,99.445,4.7262,"Empire Ants Gorillaz, Little Dragon"
6Epbp3MOBM6UnFHyJokEAI,All Good?,De La Soul,Art Official Intelligence: Mosaic Thump,2000,50,0.875,0.598,2,0.253,0.0127,2.3e-06,0.021,0.793,96.863,4.9835,All Good? De La Soul
3uJFmluXzYedoJcvhpC1AW,Hot Shit (feat. Ye & Lil Durk),Cardi B,Hot Shit (feat. Ye & Lil Durk),2022,66,0.878,0.685,9,0.225,0.00152,0.0,0.0753,0.523,157.003,3.5275,"Hot Shit* Cardi B, Kanye West, Lil Durk"
39aC5fv3r6Q8iHvxyxyWXc,Rave on U,Against All Logic,2012 - 2017,2018,32,0.769,0.863,4,0.0528,0.284,0.708,0.0866,0.129,121.006,9.9311,Rave on U Against All Logic
1iJL69P6zSF5lGf961kC18,Blackoak,Maribou State,Blackoak,2023,61,0.637,0.83,8,0.0436,0.369,0.131,0.143,0.711,101.966,4.8102,Blackoak Maribou State
13FwwxmOXagAaPdkVxGz7J,Gemini and Leo,Helado Negro,Far In,2021,41,0.69,0.9,6,0.0594,0.0364,0.0272,0.354,0.705,94.988,4.4631,Gemini and Leo Helado Negro
2QaVPjEedRzUoYkP9duY1k,Supreme Level,Interplanetary Criminal,Darkside,2020,33,0.824,0.846,1,0.139,0.0123,0.604,0.153,0.887,130.003,5.0874,Supreme Level Interplanetary Criminal 
5RJ0EQW3sQcL04BZFdbFIo,Kill a Man With a Joystick in Your Hand,d'Eon,Palinopsia,2010,9,0.552,0.482,5,0.0843,0.00543,0.878,0.341,0.359,164.975,6.6084,Kill a Man with a Joystick d'Eon
6imGDJGoU1HKo8O7yufdXn,Bad Set of Moods,Soul Low,Cheer Up,2017,36,0.355,0.864,2,0.0373,0.00465,0.628,0.354,0.85,143.058,2.7895,Bad Set of Moods Soul Low
3F7FoSj6zuAVSElSh2edDA,Be Honest,A. K. Paul,Be Honest,2020,27,0.806,0.197,0,0.207,0.252,2.35e-06,0.0835,0.337,124.005,3.9504,Be Honest A. K. Paul
5ISPoYHI87FmHKV5mVS514,Optimo,Liquid Liquid,Slip In And Out Of Phenomenon,2008,32,0.702,0.949,7,0.0486,0.00342,0.725,0.0573,0.787,123.383,2.7649,Optimo Liquid Liquid
2ZNTPtYmAhN9vCwnAgqKn1,"Shout, Pts. 1 & 2",The Isley Brothers,Shout!,1959,61,0.489,0.866,10,0.0933,0.753,0.0,0.876,0.416,138.63,4.476,"Shout, Pts. 1 & 2 The Isley Brothers"
2MnSPY2QYMbtkDWGzY02In,Asc. Scorpio,Oracle Sisters,Asc. Scorpio,2020,67,0.762,0.6,2,0.0431,0.0717,0.00711,0.0995,0.819,80.206,2.7767,Asc. Scorpio Oracle Sisters
5KwOl8vEg11tK6jb25fCpZ,In My Last Life - Dave DK Remix,Andrew Bayer,Anjunabeats Volume 14,2019,23,0.544,0.701,7,0.0427,0.000757,0.895,0.115,0.114,123.366,3.632,"In My Last Life - Dave DK Remix Andrew Bayer, Alison May, Dave DK"
75pQqzwgCjUOSSy5CpmAjy,Pero Ya No,Bad Bunny,YHLQMDLG,2020,71,0.882,0.612,4,0.118,0.0475,5.07e-06,0.182,0.742,147.982,2.6773,Pero Ya No Mama Bad Bunny
360ZhWvMnyXKYFG9Mqsm89,Evacuate The Dancefloor - Radio Edit,Cascada,Evacuate The Dancefloor,2009,67,0.76,0.696,0,0.0491,0.0195,0.0,0.278,0.903,127.029,3.4314,Evacuate The Dancefloor - Radio Edit Cascada
1GnJW3lwWbUKmiGHbA1dvr,"Flos Potentia (Sugar, Cotton, Tabacco)",Ron Trent,What Do the Stars Say to You,2022,31,0.589,0.804,9,0.032,0.0243,0.929,0.139,0.925,123.031,5.5716,"Flos Potentia (Sugar, Cotton, Tobacco) Ron Trent, Khraunghbin"
1XJIjkaQuzoUGXaR4lQQfj,Judas,Summer Vee,Key To All Your Love & Judas,2022,38,0.766,0.587,6,0.141,0.0177,0.00783,0.0672,0.874,119.096,4.9292,Judas Summer Vee
5UyE68WJRtNobAhUHDOesw,2 You,Mariah the Scientist,RY RY WORLD,2021,62,0.637,0.494,8,0.0357,0.315,3.97e-06,0.118,0.416,124.993,3.0718,2 You Mariah The Scientist
56wpfdcyKU88XKTFV5Tq0R,Higher (Steel City Power House) - Edit,KETTAMA,Higher (Steel City Power House),2021,24,0.595,0.844,1,0.052,0.000106,0.515,0.1,0.262,130.984,5.3743,Higher (Steel City Power Mix) KETTAMA
2GqB00l5xLCpkcKaF2zwFn,Now U Got Me Hooked,Against All Logic,2012 - 2017,2018,49,0.795,0.709,2,0.0499,0.0109,0.687,0.105,0.279,100.492,5.8503,Now U Got Me Hooked Against All Logic
0VHRp8WctAocgQKytEq5zu,Private Party,Foshe,Rhonda's II,2022,31,0.829,0.315,1,0.0451,0.493,0.856,0.118,0.766,130.532,4.1153,Private Party Foshe
7dYjEwbLJ1B5reoz3lWra0,Nova,Burial,Nova / Moth,2022,53,0.675,0.759,6,0.0543,0.516,0.934,0.372,0.129,127.991,5.7,Nova Burial
0n7td0WDuWewKjIfpWsXk9,Coming Down,Rich Ruth,Calming Signals,2019,21,0.164,0.461,10,0.0352,0.145,0.903,0.343,0.0846,135.891,5.7,Coming Down Rich Ruth
6lYY2HktYKpV1pUamfRlU1,Messages from the Stars,The Rah Band,Going Up,1983,69,0.649,0.821,7,0.0329,0.0562,0.00271,0.318,0.698,113.489,4.2347,Messages from the Stars The Rah Band
7FOQQJNvfC7x8yO6DQBSFO,Ani Kuni - Edit,Polo & Pan,Cyclorama,2021,60,0.704,0.669,0,0.0309,0.0862,0.348,0.108,0.305,121.005,2.8211,Ani Kuni - Edit Polo & Pan
1p2TWJxUlHE5JR0sE6E1d7,Best to You,Blood Orange,Freetown Sound,2016,55,0.658,0.785,0,0.036,0.181,0.00223,0.724,0.345,125.015,3.7625,Best To You - Blood Orange
2do4rBZAn5bGBzneSMOLbn,Human,Brief Encounter,The Complete Singles,2022,31,0.638,0.692,10,0.0627,0.688,0.00768,0.0624,0.934,95.271,3.8814,Human Brief Encounter
0g0qLH5j3rPgmlkBik4E12,Aubades,rAHHH,Blinking/Aubades,2021,24,0.825,0.84,2,0.0506,0.801,0.949,0.102,0.804,127.004,3.6702,Aubades
6xpemzIGan5uOg7KGR0wfp,Dummo Loop,Wavedash,Dummo Loop,2020,23,0.564,0.853,3,0.233,0.000922,0.00963,0.376,0.294,148.02,3.6317,Dummo Loop Wavedash
4pFTFhiCi4D9ktYthfQ2pe,Heart Piece,Two Shell,Access EP,2019,21,0.533,0.921,6,0.045,0.0117,0.888,0.0893,0.445,128.013,5.0097,Heart Piece Two Shell
37LxU3RlzZtRYCmB6ejanv,You Got Me Running,Lenny Williams,Spark Of Love (Expanded Edition),1978,26,0.756,0.743,9,0.0548,0.134,0.00122,0.0903,0.814,118.667,7.6738,You Got Me Running Lenny Williams
7uEcCGtM1FBBGIhPozhJjv,Daydream Believer,The Monkees,"The Birds, The Bees, & The Monkees",1968,71,0.51,0.488,7,0.0304,0.256,0.0,0.11,0.649,125.683,2.9935,Daydream Believer The Monkees
3koCCeSaVUyrRo3N2gHrd8,Let's Groove,"Earth, Wind & Fire",Raise!,1981,78,0.869,0.648,11,0.0633,0.121,2.17e-05,0.126,0.9,125.035,5.6553,"Let's Groove Earth, Wind & Fire"
6l9QFWdpLmSqVgzEjWrYIU,7c 1020,Macc & dgoHn,Some Shit Saaink,2015,11,0.244,0.644,5,0.0437,0.00562,0.913,0.0734,0.0363,170.006,8.0167,7c 1020 Macc & dgoHn
37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,Bon Jovi,Slippery When Wet,1986,88,0.532,0.887,0,0.0335,0.0778,0.000214,0.294,0.795,122.511,4.1549,Livin' On A Prayer Bon Jovi
4XRaGryj589Fee9HqIDwup,Count What You Have Now,Vantage,J-Funk City : Vantage's Edits Collection,2019,53,0.644,0.861,0,0.249,0.00115,4.41e-05,0.165,0.389,127.904,5.0,Count What You Have Now Vantage
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,Oracular Spectacular,2007,80,0.763,0.803,1,0.0351,0.0709,0.285,0.348,0.561,103.04,3.8273,Electric Feel MGMT
49X0LAl6faAusYq02PRAY6,Lady - Hear Me Tonight,Modjo,Modjo (Remastered),2001,79,0.72,0.808,6,0.0379,0.00793,0.0293,0.0634,0.869,126.041,5.1192,Lady - Hear Me Tonight Modjo
7dOUqDtdOyQlJY28VoiVEo,Kickdrums!!!,Tom Blip,Kickdrums!!!,2021,15,0.799,0.855,9,0.0533,0.000661,0.908,0.426,0.357,125.005,4.9963,Kickdrums!!! Tom Blip
4icnlpI5IbZcRO9mpixVVW,Where You Are (feat. WILLOW),PinkPantheress,Where you are (feat. WILLOW),2022,61,0.689,0.872,0,0.0477,0.0965,0.000498,0.117,0.362,134.994,2.5618,"Where you are PinkPantheress, WILLOW"
27L8sESb3KR79asDUBu8nW,Stacy's Mom,Fountains Of Wayne,Welcome Interstate Managers,2003,77,0.774,0.75,11,0.0412,0.00207,1.78e-05,0.0808,0.927,118.015,3.2998,Stacy's Mom Fountains Of Wayne
24zP04M3TeTDchEsrK7F26,Something Good Can Work - Rac Remix,Two Door Cinema Club,"Arsenio Manila, Vol. I",2012,35,0.517,0.879,9,0.0396,0.205,0.00188,0.113,0.419,119.709,3.4644,Something Good Can Happen Two Door Cinema Club
34zWZOSpU2V1ab0PiZCcv4,Uptown Top Ranking - Remastered 2001,Althea And Donna,Uptown Top Ranking,1978,62,0.886,0.522,7,0.173,0.0477,0.00108,0.207,0.79,82.439,3.8193,Uptown Top Ranking - Remastered 2001 Althea And Donna
7vgTNTaEz3CsBZ1N4YQalM,Ghost Town,Kanye West,ye,2018,81,0.573,0.545,7,0.0288,0.0969,0.0,0.329,0.297,83.378,4.5231,"Ghost Town Kanye West, PARTYNEXTDOOR"
0eEgMbSzOHmkOeVuNC3E0k,Kids with Guns,Gorillaz,Demon Days,2005,67,0.838,0.475,4,0.036,0.000417,0.714,0.226,0.711,106.217,3.7629,Kids with Guns Gorillaz
1BN1KycitcH264DYvwnP4k,Berkeley,Lil B,Black Ken,2017,28,0.837,0.758,11,0.17,0.0265,1.89e-05,0.0176,0.43,88.003,5.1629,Berkeley Lil B
3bBNkMUG7KLnyZ3i9HoVjd,Early Byrd,Theo Parrish,Baby Steps EP,2014,9,0.668,0.649,0,0.0567,0.00218,0.953,0.44,0.241,119.007,11.4333,Early Byrd Theo Parrish
0U10zFw4GlBacOy9VDGfGL,We Found Love,Rihanna,Talk That Talk,2011,82,0.735,0.766,1,0.0383,0.025,0.00138,0.108,0.6,127.985,3.5871,"We Found Love* Rihanna, Calvin Harris"
7kBF9aYRqZTvMo5vXRdjM2,More U Know,Raf Rundell,O.M. Days,2021,35,0.705,0.83,1,0.0283,0.08,0.0985,0.123,0.342,109.954,4.2465,More U Know Raf Rundell
5erkBzi1uzfVzRotIEDevu,My Paradise,Jamie Jones,My Paradise,2022,59,0.749,0.74,10,0.0313,0.0005,0.154,0.112,0.887,128.012,3.5171,My Paradise Jamie Jones
4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True),Daryl Hall & John Oates,Voices,1980,83,0.751,0.501,5,0.0551,0.234,0.112,0.0467,0.902,167.057,3.1771,You Make My Dreams (Come True) Daryl Hall & John Oates
4oZnV1W54b1TIn96i0KIwV,Let Go,Duskus,Let Go,2022,69,0.793,0.564,9,0.125,0.311,0.914,0.203,0.399,133.054,2.1007,Let Go Duskus
2Np6ZbVFXfhlk3Oin6i92t,Flowers - Sunship Edit,Sweet Female Attitude,In Person,2001,49,0.746,0.965,0,0.113,0.38,0.00547,0.621,0.915,131.861,3.8356,Flowers - Sunship Edit Sweet Femail Attitude
0a4agFmqHXxcZl1nho1BxM,Heart Of Glass - Special Mix,Blondie,Best Of Blondie,1981,72,0.694,0.577,4,0.0308,0.015,0.00836,0.0853,0.845,114.478,4.5956,Heart of Glass Blondie
3Arv0bXiHn3xNxe5YbqQOr,Hit the Back,King Princess,Cheap Queen,2019,49,0.578,0.784,7,0.0905,0.106,0.00134,0.126,0.254,113.452,3.3971,Hit The Back King Princess
7s25THrKz86DM225dOYwnr,Respect,Aretha Franklin,I Never Loved a Man the Way I Love You,1967,79,0.805,0.558,0,0.041,0.164,2.2e-05,0.0546,0.965,114.95,2.46,Respect Aretha Franklin
62AuGbAkt8Ox2IrFFb8GKV,Sweet Caroline,Neil Diamond,Sweet Caroline,1969,80,0.529,0.127,11,0.0274,0.611,0.000109,0.237,0.578,63.05,3.3929,Sweet Caroline Neil Diamond
5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,"Tyler, The Creator",IGOR,2019,82,0.554,0.498,9,0.0685,0.23,5.98e-06,0.795,0.413,79.635,3.1678,"EARFQUAKE Tyler, The Creator"
4K9edHSD48LUXe7g3nTuGW,Our World (With a Boy On Its Shoulders),Denis Sulta,Our World (With a Boy On Its Shoulders),2017,30,0.769,0.791,5,0.345,0.000298,0.236,0.202,0.56,127.958,8.5198,Our World (With a boy on its shoulders) Denis Sulta
7qGDHuDnjLdGtM787CgKYK,You Know What I Mean,Cults,Cults,2011,53,0.275,0.575,11,0.031,0.000988,0.0,0.0791,0.313,180.016,2.5062,You Know What I Mean Cults
3udJxehBCZ27wRO9gSum4B,I Don’t Think I Can Do This Again (with Clairo),Mura Masa,I Don’t Think I Can Do This Again,2019,47,0.58,0.434,8,0.0479,0.00738,0.000129,0.105,0.536,139.082,3.6998,"I Don't Think I Can Do This Again Mura Masa, Clairo"
3H5pElWVrTWGqLhqo7LxQM,Kiss Me In Heaven,The Convenience,Accelerator,2021,30,0.687,0.55,4,0.0819,0.232,0.266,0.104,0.962,157.801,3.6637,Kiss Me In Heaven The Convenience
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,The Killers,Hot Fuss,2004,88,0.352,0.911,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,3.7162,Mr Brightside The Killers
32llqwuOng9Fv2nqyl4P1u,Start. End,Pink Skies,Does It Really Matter?,2018,35,0.578,0.849,0,0.0348,0.0527,0.432,0.141,0.324,112.024,3.9776,Start. End Pink Skies
3WL6yCfh0zw2MxVSWSe0G1,She Wanna Party (feat. Millie Go Lightly),Young Thug,Beautiful Thugger Girls,2017,48,0.578,0.5,10,0.271,0.125,0.0,0.235,0.388,104.095,4.1764,She Wanna Party Young Thug
6habFhsOp2NvshLv26DqMb,Despacito,Luis Fonsi,VIDA,2019,82,0.655,0.797,2,0.153,0.198,0.0,0.067,0.839,177.928,3.8227,Despacito Luis Fonsi
3MrWxJaD2AT0W9DjWF64Vm,Come On Eileen,Dexys Midnight Runners,Too Rye Ay,1982,79,0.45,0.656,2,0.0472,0.664,3.02e-06,0.259,0.782,106.61,4.7885,Come On Eileen Dexys Midnight Runners 
5sAG3t2ZI7HpvZdn40mh9p,Dream On,Real Lies,Lad Ash,2022,31,0.577,0.932,10,0.046,0.199,0.0186,0.112,0.422,128.999,5.6085,Dream On Real Lies
3MFa9idQuY4iJLWsZl3tIQ,Young Hearts Run Free,Candi Staton,Young Hearts Run Free (US Internet Release),1976,71,0.653,0.652,7,0.0427,0.13,1.58e-05,0.202,0.846,115.388,4.1393,Young Hearts Run Free Candi Staton
7AqISujIaWcY3h5zrOqt5v,Forget You,CeeLo Green,The Lady Killer,2010,66,0.696,0.875,0,0.0649,0.134,0.0,0.159,0.772,127.39,3.7122,Forget You CeeLo Green
5pQk0Q3QindFi9HgctbPUz,Trip (Extended Mix),Boys Noize,Trip,2022,21,0.64,0.923,7,0.0391,0.00185,0.801,0.124,0.341,134.009,6.6903,Trip (Extended Mix) Boys Noize
260Ub1Yuj4CobdISTOBvM9,Wet Dream,Wet Leg,Wet Leg,2022,72,0.721,0.701,2,0.0306,0.000927,0.026,0.234,0.892,130.091,2.3347,Wet Dream Wet Leg
3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,Bruno Mars,Unorthodox Jukebox,2012,91,0.726,0.698,5,0.0431,0.049,0.0,0.309,0.867,143.994,3.8913,Locked out of Heaven Bruno Mars
54MiAbhnrmkf9mGgCDEDa8,Dangerous Feeling,Mat Zo,Illusion of Depth,2020,17,0.603,0.886,0,0.0536,0.00514,0.0489,0.0983,0.503,129.998,4.7455,Dangerous Feeling Mat Zo
6UnCGAEmrbGIOSmGRZQ1M2,Light On,Maggie Rogers,Heard It In A Past Life,2019,70,0.657,0.569,2,0.0542,0.201,1.38e-05,0.126,0.399,102.054,3.898,Light On Maggie Rogers
77nbIFtn6K7TEQKl8FVO5H,Nanã,Polo & Pan,Caravelle (Deluxe),2018,32,0.687,0.74,4,0.0335,0.187,0.0792,0.24,0.381,94.01,3.1811,Nanã Polo & Pan
5qA35ZZWFOqynheP5x8rty,Around - Solomun Vox,Noir,Around,2012,60,0.867,0.345,1,0.0768,0.0212,0.666,0.103,0.259,115.0,6.9766,"Around - Solomun Vox Noir, Hayze, Solomun"
3WeOzaQI5ukIzBOiHv3TWh,Teenage Crime - Radio Edit,Adrian Lux,Adrian Lux,2012,44,0.647,0.843,2,0.0364,0.0192,0.683,0.104,0.328,128.015,2.8153,Teenage Crime Adrian Lux
1hmE1i8xyHLHrF9x4W9x7v,Renata - Daphni Remix,James Holden,Renata,2013,12,0.789,0.629,7,0.0854,0.178,0.902,0.11,0.404,129.995,7.4855,Renata - Daphni Remix James Holden
05mAIVLkIWc2d1UBYZBCp8,1999,Charli XCX,1999,2018,62,0.739,0.742,7,0.0329,0.0227,1.39e-06,0.229,0.659,124.016,3.15,1999 Charli XCX
36yLZ0lxnW2poH08wskuQZ,Sieta,Bala Bala Boyz,"More Time Records, Vol. 1",2019,13,0.662,0.701,4,0.167,0.314,0.261,0.304,0.827,159.999,3.2967,Sieta Bala Bala Boyz
04QTmCTsaVjcGaoxj8rSjE,Know Your Worth (feat. Davido & Tems),Khalid,Know Your Worth (feat. Davido & Tems),2020,65,0.819,0.744,9,0.0799,0.0133,0.00177,0.0995,0.665,102.995,3.1845,Know Your Worth (feat. Davido & Tems) Khalid
2bmpKmFiFiwCPvOVDgCOnW,Pain Without a Touch,Sweeping Promises,Pain Without a Touch,2021,39,0.555,0.677,2,0.0359,0.0282,0.667,0.364,0.852,162.697,2.4375,Pain Without a Touch Sweeping Promises
0elCmyfISzkP5tAYTVuYjS,August,flipturn,Citrona,2018,67,0.45,0.602,6,0.0273,0.0892,0.00625,0.107,0.16,172.161,4.3622,August Flipturn
6TgA4zU87WT2qt2YTG7SEo,Blue Moon Tree,Lone,"Ambivert Tools, Vol. 4",2018,41,0.782,0.874,11,0.0528,0.00286,0.884,0.0873,0.374,125.007,7.8773,Blue Moon Tree Lone
6PyZGb1rB7oLKCICWTmGYa,Say It,Maggie Rogers,Heard It In A Past Life,2019,59,0.557,0.496,10,0.0332,0.208,0.00824,0.147,0.248,84.912,3.6827,Say It Maggie Rogers
4fCsURTivu9zQsd9FeJvqJ,Waiting on the Weekend,HARBOUR,Waiting on the Weekend,2018,39,0.416,0.717,2,0.0542,0.0138,0.0,0.0491,0.497,159.961,3.2375,Waiting On The Weekend HARBOUR
4prEPl61C8qZpeo3IkYSMl,Sleepyhead,Passion Pit,Manners,2009,68,0.568,0.719,8,0.0354,0.0892,1.84e-06,0.233,0.539,106.036,2.9127,Sleepyhead Passion Pit
6x4tKaOzfNJpEJHySoiJcs,Mambo No. 5 (a Little Bit of...),Lou Bega,A Little Bit of Mambo,1999,79,0.622,0.807,5,0.408,0.103,0.0,0.306,0.892,174.06,3.6716,Mambo No. 5 (a Little Bit of...) Lou Bega
1NhjYYcYTRywc0di98xHxf,"Here We Go… Again (feat. Tyler, the Creator)",The Weeknd,Dawn FM,2022,66,0.469,0.623,1,0.0302,0.345,0.0,0.588,0.198,134.943,3.4963,Here We Go... Again... The Weeknd
5WI2ltQIdwgzf1SNE76JyR,Never Be Like You (feat. Kai),Flume,Skin,2016,72,0.444,0.557,0,0.0602,0.453,0.0,0.152,0.296,115.058,3.9152,Never Be Like You - Flume ft Kai
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,Harry's House,2022,95,0.52,0.731,6,0.0557,0.342,0.00101,0.311,0.662,173.93,2.7884,As It Was Harry Styles
1d6BkMki9M6K0yp9OLBzOM,Fire and Light,Actress,Karma & Desire,2020,57,0.337,0.28,0,0.0384,0.987,0.882,0.0851,0.0824,140.004,1.2662,Fire and Light Actress
4mHP92kdtFhAEcRIFH2miH,Elevation,Braxe + Falcon,Step By Step EP,2022,12,0.721,0.558,2,0.044,0.209,0.39,0.0622,0.806,97.009,3.5697,Elevation Braxe + Falcon
6FpDOUWn8aIjL64PyIGjvu,Imitation Love,Stennes,Eyes Didn't Let Me Open,2021,40,0.735,0.545,7,0.0843,0.0609,0.00237,0.0729,0.649,104.898,2.4571,Imitation Love Stennes
2BMtVVQPrhMR3bIoiFhwpQ,Jessie (i miss you),Fred again..,Jessie (i miss you),2020,61,0.638,0.541,6,0.313,0.522,0.00104,0.128,0.223,103.031,3.2958,Jessie (i miss you) Fred again..
3A0cAzFKPefBCz7Z02UnnO,The Divine Chord,The Avalanches,We Will Always Love You,2020,59,0.557,0.863,0,0.0391,0.104,0.0,0.697,0.373,105.362,3.1264,The Divine Chord The Avalanches
1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,Bad Bunny,Un Verano Sin Ti,2022,87,0.65,0.715,5,0.253,0.0993,0.000291,0.126,0.187,106.672,4.062,Tití Me Preguntó Bad Bunny
2DbXrJTjTUsT0Z3kvwpRo1,Crimson,Daphni,Cherry,2022,29,0.678,0.538,7,0.0502,0.404,0.86,0.0886,0.658,134.022,2.9123,Crimson Daphni
2o630PUPBm3pjEdllOiErd,Y o Y,Born At Midnite,Y o Y,2022,56,0.891,0.545,1,0.0428,0.207,0.391,0.148,0.843,100.004,2.3859,Y o Y Born at Midnite
5DAjrJqXqYtgr67pVhmUeR,Kerala,Bonobo,Migration,2017,61,0.529,0.739,7,0.0718,0.0237,0.607,0.171,0.138,124.75,3.9591,Kerala Bonobo
0dpyzcT3RMNNSd2xKBf35I,Be Sweet,Japanese Breakfast,Jubilee,2021,65,0.653,0.877,2,0.0275,0.0102,1.04e-05,0.32,0.62,109.985,3.2562,Be Sweet Japanese Breakfast
5mvkOONaApbeTziZvLRo86,Pacific 202,808 State,Ninety,1989,43,0.543,0.894,8,0.06,0.00742,0.387,0.135,0.502,128.275,5.6067,Pacific 202 808 State
0plx8EFZsZo22v8OmjsnLp,WHOLE,CHAI,WHOLE,2022,24,0.738,0.605,7,0.0329,0.0597,3.89e-05,0.397,0.828,115.01,2.8741,Whole - CHAI
5KadTBlx4Ixr0YPG6VpyYC,LOST YOU,veggi,LIQUID,2022,43,0.651,0.769,4,0.476,0.68,0.0,0.449,0.299,114.28,2.8385,"LOST YOU veggi, Lowgo, Benita"
5Hil2jQUxGvmWYVvDAyHUE,Angel Of Business,Grace Ives,Janky Star,2022,32,0.863,0.629,6,0.0725,0.34,0.0237,0.103,0.935,142.01,3.4489,Angel of Business Grace Ives
5YzBL3vkQnp3JbeDRRSbSQ,Pick Up,DJ Koze,Knock Knock,2018,54,0.712,0.601,5,0.062,1.09e-05,0.802,0.0982,0.513,124.912,6.6359,Pick Up DJ Koze
38OvTFIg5ZYRow2sA1jgKo,Everybody Wants to Love You,Japanese Breakfast,Psychopomp,2016,56,0.481,0.876,7,0.0345,0.408,0.153,0.283,0.682,129.921,2.2105,Everybody Wants to Love You Japanese Breakfast
0uMEuLOhNkZQy56CMSXIDU,Games,Sam Gellaitry,IV,2021,39,0.414,0.823,6,0.0527,0.305,0.0,0.173,0.151,140.855,3.8661,Games Sam Gellaitry
6ih6vYggeYPomAbJupA4hA,LONG DISTANCE,Sam Gellaitry,Escapism,2015,51,0.648,0.764,3,0.364,0.778,0.00019,0.407,0.375,75.565,3.6579,Long Distance Sam Gellaitry
57i3M29DWoo7RDk0Tf0LZG,Daylight,Matt and Kim,Grand,2009,69,0.57,0.798,9,0.0323,0.102,0.000128,0.178,0.671,103.303,2.8556,Daylight Matt and Kim
6m59VvDUi0UQsB2eZ9wVbH,Poison,Bell Biv DeVoe,Poison,1990,72,0.84,0.56,6,0.21,0.00195,0.00417,0.633,0.775,111.815,4.3642,Poison Bell Biv DeVoe
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,Up All Night,2012,86,0.726,0.787,4,0.0737,0.009,0.0,0.0596,0.888,124.99,3.3331,What Makes You Beautiful One Direction
